RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,Annual average
79567,49080,Gunplain,MI,Holland,Allegan County,6776,153200,153100,153300,154200,155100,156400,157500,157700,158200,160100,162000,163100,156991.67
92438,78404,Corpus Christi,TX,Corpus Christi,Nueces County,6777,112000,112900,115200,116100,115500,114800,115200,116100,117500,118800,119200,119200,116041.67
96293,91105,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6778,1380500,1377100,1372100,1374100,1385600,1396400,1400900,1401700,1402500,1407400,1413300,1417100,1394058.33
97839,94705,Berkeley,CA,San Francisco-Oakland-Hayward,Alameda County,6779,1911800,1933100,1938100,1943500,1950400,1947000,1930800,1924000,1930200,1932700,1926000,1927600,1932933.33
93443,80517,Estes Park,CO,Fort Collins,Larimer County,6780,468400,477500,486600,493900,500500,505200,508500,512100,515900,518900,520500,521700,502475.00
62213,11733,Setauket,NY,New York-Newark-Jersey City,Suffolk County,6781,485900,488200,490000,489900,489300,489700,492400,494900,495700,494700,495700,498500,492075.00
97301,93514,Bishop,CA,,Inyo County,6782,398400,399700,400400,402100,403400,404300,407000,411900,417400,422500,426100,427900,410091.67
81926,54843,Hayward,WI,,Sawyer County,6783,195700,195200,194500,195000,196400,197600,199500,203300,207800,210700,212400,213600,201808.33
74532,37874,Sweetwater,TN,,Monroe County,6784,97800,99700,103100,104700,105400,106000,107100,108900,110200,110900,111600,112900,106525.00
100222,99503,Anchorage,AK,Anchorage,Anchorage Borough,6785,310400,309500,308600,308700,309200,308900,308500,308400,307900,308300,310100,311600,309175.00
72946,33981,Port Charlotte,FL,Punta Gorda,Charlotte County,6786,218700,222300,225100,226800,228900,230300,231300,234300,237000,236500,234200,233700,229925.00
100349,99669,Soldotna,AK,,Kenai Peninsula Borough,6787,250100,249200,249100,248500,246400,245100,246000,247300,249200,250300,250100,249800,248425.00
77040,44140,Bay Village,OH,Cleveland-Elyria,Cuyahoga County,6788,245500,246700,247200,247300,248200,249500,249900,250100,251000,254000,257700,260200,250608.33
90182,73801,Woodward,OK,Woodward,Woodward County,6789,91100,93000,95200,96200,96600,96800,97900,98900,99500,99900,100600,101100,97233.33
61990,11030,Manhasset,NY,New York-Newark-Jersey City,Nassau County,6790,1705100,1707600,1711300,1716800,1718400,1713000,1704000,1689100,1677700,1674600,1680700,1687900,1698850.00
71037,30317,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,6791,383700,387500,389100,390400,392200,391800,390200,389500,392500,396600,400000,401500,392083.33
70230,28791,Hendersonville,NC,Asheville,Henderson County,6792,242000,245800,248800,250800,252400,253200,253100,252500,253700,257100,260300,262400,252675.00
62333,12019,Ballston,NY,Albany-Schenectady-Troy,Saratoga County,6793,286300,287700,289300,289600,290000,290700,291500,291800,291400,289900,288400,287700,289525.00
65319,18040,Forks,PA,Allentown-Bethlehem-Easton,Northampton County,6794,255400,256200,257800,259200,260100,259600,259100,259700,261000,262500,264300,265400,260025.00
86641,64870,Webb City,MO,Joplin,Jasper County,6795,110500,111000,111300,112100,113800,115400,116200,116300,117700,120800,124300,126100,116291.67
74392,37617,Blountville,TN,Kingsport-Bristol-Bristol,Sullivan County,6796,141700,143200,144600,145800,146900,147600,147900,148900,149600,149400,149200,149600,147033.33
84358,60104,Bellwood,IL,Chicago-Naperville-Elgin,Cook County,6797,147600,150000,151800,152600,153800,154900,155300,155700,156300,156300,156200,156600,153925.00
69384,27525,Franklinton,NC,Raleigh,Franklin County,6798,158900,159600,160100,160500,161100,161800,162300,163500,166000,168700,170400,171500,163700.00
75571,40217,Louisville,KY,Louisville/Jefferson County,Jefferson County,6799,161800,163300,164400,165300,166200,167100,167800,168700,169200,169900,170900,171700,167191.67
91677,77028,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6800,78600,80200,81600,82300,81900,81600,81700,81700,82100,83200,84500,85400,82066.67
97713,94503,American Canyon,CA,Napa,Napa County,6801,532900,538600,544600,547800,548600,550600,555400,561500,565800,568500,568800,568000,554258.33
58475,1748,Hopkinton,MA,Boston-Cambridge-Newton,Middlesex County,6802,608900,615200,620400,624100,627700,627400,624100,622000,621500,622500,625600,629300,622391.67
91093,75803,Palestine,TX,Palestine,Anderson County,6803,101000,100700,100300,100400,101200,102200,103100,104300,105700,106500,106900,107000,103275.00
98913,96778,Pahoa,HI,Hilo,Hawaii County,6804,175600,177900,180800,183300,186400,190100,192600,193400,194600,194900,193300,192000,187908.33
82263,55413,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,6805,245700,248300,250900,253700,255700,256700,257300,258800,260600,262000,263300,265300,256525.00
61146,8691,Robbinsville,NJ,Trenton,Mercer County,6806,425700,426900,427000,426500,426800,428600,430500,431400,433300,435600,437600,438800,430725.00
75717,40514,Lexington,KY,Lexington-Fayette,Fayette County,6807,205000,206400,207800,208900,209600,210900,212500,213300,214100,215800,217400,218500,211683.33
87509,67214,Wichita,KS,Wichita,Sedgwick County,6808,51200,52200,52200,52200,52400,52600,52300,51800,51700,51600,51800,51900,51991.67
86355,64117,Kansas City,MO,Kansas City,Jackson County,6809,115300,116800,118300,120000,122000,123800,125200,126200,127300,128400,129200,129700,123516.67
91354,76306,Wichita Falls,TX,Wichita Falls,Wichita County,6810,68400,67600,66500,66000,66300,66300,66000,65800,66100,66700,66900,66300,66575.00
86304,64056,Independence,MO,Kansas City,Jackson County,6811,120800,122400,123300,124400,125900,127800,129800,131000,131300,131800,132600,133300,127866.67
90880,75409,Anna,TX,Dallas-Fort Worth-Arlington,Collin County,6812,206000,209900,213400,214700,216500,218800,220300,221300,222800,224900,227200,228700,218708.33
70638,29657,Liberty,SC,Greenville-Anderson-Mauldin,Pickens County,6813,125400,127000,129100,131000,131900,132200,132200,132600,133700,135100,136400,137400,132000.00
74163,37083,Lafayette,TN,Nashville-Davidson--Murfreesboro--Franklin,Macon County,6814,111600,111700,111700,111700,111400,111000,111400,112700,113600,113900,114400,115000,112508.33
65942,19462,Plymouth,PA,Philadelphia-Camden-Wilmington,Montgomery County,6815,348400,353900,358400,360500,361600,362000,361300,360800,361700,363400,364900,366100,360250.00
95091,85757,Tucson,AZ,Tucson,Pima County,6816,176000,177300,178600,179400,179900,180100,181300,183200,185100,186400,187000,186800,181758.33
85950,63132,Olivette,MO,St. Louis,Saint Louis County,6817,261300,259400,257600,256400,255200,252900,249000,247700,249000,248900,247600,247800,252733.33
93410,80465,Morrison,CO,Denver-Aurora-Lakewood,Jefferson County,6818,415500,419900,422700,423300,424100,424500,423300,421400,421200,422400,423900,425100,422275.00
70403,29323,Chesnee,SC,Spartanburg,Spartanburg County,6819,124400,124900,125600,126300,127100,127600,127600,127800,129000,131100,133000,134100,128208.33
84555,60521,Hinsdale,IL,Chicago-Naperville-Elgin,DuPage County,6820,1026500,1008200,986900,979000,976100,968800,959100,948200,937800,929900,924200,921800,963875.00
95386,87506,Santa Fe,NM,Santa Fe,Santa Fe County,6821,653000,664200,679900,691900,703500,715300,726600,736000,741800,747400,753300,758800,714308.33
72134,32656,Keystone Heights,FL,Jacksonville,Clay County,6822,142400,143700,145000,146400,148600,151500,154000,155700,157300,159600,162200,163800,152516.67
69435,27592,Willow Spring,NC,Raleigh,Wake County,6823,195500,196800,198300,199500,200800,202500,204500,206100,208000,210500,213100,214700,204191.67
99042,97038,Molalla,OR,Portland-Vancouver-Hillsboro,Clackamas County,6824,304100,308400,311800,313100,313900,315600,317600,319500,321800,326200,330000,331700,317808.33
81234,53129,Greendale,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,6825,236600,237700,237700,237200,236700,236300,235800,236100,236500,237400,238300,239600,237158.33
84534,60490,Bolingbrook,IL,Chicago-Naperville-Elgin,Will County,6826,283900,284800,285900,286400,286300,286100,285500,285300,285900,286800,288200,290300,286283.33
60737,7646,New Milford,NJ,New York-Newark-Jersey City,Bergen County,6827,397600,401000,403400,404900,406300,407500,408100,408800,410500,412000,413300,415200,407383.33
99529,98045,North Bend,WA,Seattle-Tacoma-Bellevue,King County,6828,573300,583100,586800,589800,595000,595500,590000,586800,586600,584700,581100,580400,586091.67
58679,2189,Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,6829,376200,380200,382700,384500,386900,388400,388400,389400,390500,392000,394300,396700,387516.67
68085,24301,Pulaski,VA,Blacksburg-Christiansburg-Radford,Pulaski County,6830,77100,77400,77500,77300,77600,78300,79100,79600,80700,82500,84300,85000,79700.00
78083,46303,Cedar Lake,IN,Chicago-Naperville-Elgin,Lake County,6831,185000,186100,187800,188900,189300,190200,191900,193900,195300,195700,196300,197500,191491.67
91697,77048,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6832,116300,117000,117000,118700,121800,124200,125400,125800,126000,126700,127500,127700,122841.67
92051,77591,Texas City,TX,Houston-The Woodlands-Sugar Land,Galveston County,6833,131900,132100,131900,132700,135200,138200,139700,139500,139400,140300,141300,141900,137008.33
66747,21046,Columbia,MD,Baltimore-Columbia-Towson,Howard County,6834,374700,374400,374900,376800,381100,384400,387200,390800,393400,393300,392600,392500,384675.00
79667,49286,Tecumseh,MI,Adrian,Lenawee County,6835,143000,144700,146300,147200,148300,149100,148900,148700,149400,150300,150800,151700,148200.00
76913,43950,Saint Clairsville,OH,Wheeling,Belmont County,6836,148800,148900,149100,149300,149500,149700,150400,151900,153500,154800,156100,157200,151600.00
65793,19126,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,6837,146200,147200,147300,148300,151000,153700,154800,156800,159400,160700,161500,162500,154116.67
91651,77002,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6838,412700,414300,415800,418000,419400,418800,415200,412200,411100,412900,414600,415000,415000.00
70747,29860,North Augusta,SC,Augusta-Richmond County,Aiken County,6839,185700,187100,188000,188400,189100,189900,190600,191500,192500,193200,193900,194600,190375.00
70751,29902,Beaufort,SC,Hilton Head Island-Bluffton-Beaufort,Beaufort County,6840,188900,192700,196100,198100,200200,203100,205800,208000,209900,211600,212800,213800,203416.67
95031,85650,Sierra Vista,AZ,Sierra Vista-Douglas,Cochise County,6841,213100,213100,214200,215000,215900,218100,220600,222000,222900,223800,224000,223900,218883.33
73060,34241,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,6842,365800,367800,368300,369000,371500,374900,377500,378900,380200,382300,383700,384500,375366.67
63934,15203,Pittsburgh,PA,Pittsburgh,Allegheny County,6843,168700,170300,171700,172400,172100,171400,170700,170600,170700,171700,172900,173900,171425.00
77972,46122,Danville,IN,Indianapolis-Carmel-Anderson,Hendricks County,6844,169100,170200,171800,174100,177200,179700,181000,181700,183100,185300,187000,187600,178983.33
96628,92075,Solana Beach,CA,San Diego-Carlsbad,San Diego County,6845,1577900,1594700,1611700,1627500,1636800,1633000,1631500,1646400,1664800,1673700,1671600,1667600,1636433.33
96215,90715,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6846,552600,557600,560600,562100,563400,564400,563200,560500,558400,558900,559500,559700,560075.00
62146,11553,Uniondale,NY,New York-Newark-Jersey City,Nassau County,6847,356100,358400,360500,363100,365600,367200,367600,366800,367200,370200,374100,376900,366141.67
91680,77031,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6848,164700,165800,166900,168900,170800,172000,173200,174300,175300,176400,177400,178100,171983.33
67118,22026,Dumfries,VA,Washington-Arlington-Alexandria,Prince William County,6849,290900,293700,295300,296300,297900,299800,301300,301800,302700,304000,305200,306100,299583.33
79687,49319,Cedar Springs,MI,Grand Rapids-Wyoming,Kent County,6850,146400,146300,146200,146700,147400,148600,149800,151700,154700,158100,161400,163800,151758.33
73911,36527,Spanish Fort,AL,Daphne-Fairhope-Foley,Baldwin County,6851,239700,243100,246900,251000,255300,257800,259500,261000,261700,262400,263700,265000,255591.67
84483,60432,Joliet,IL,Chicago-Naperville-Elgin,Will County,6852,81500,81800,82600,82600,82000,81900,81700,81300,82100,85100,88500,90500,83466.67
95308,87113,Albuquerque,NM,Albuquerque,Bernalillo County,6853,272100,274200,275700,274500,273000,272600,271700,270800,271300,272700,273600,274100,273025.00
73595,35757,Madison,AL,Huntsville,Madison County,6854,178100,181400,184000,185400,185700,186300,186100,185500,185000,185300,184200,183100,184175.00
85536,62522,Decatur,IL,Decatur,Macon County,6855,52500,54800,57700,59600,59100,56100,54100,54700,56000,56800,57800,58600,56483.33
72657,33523,Ridge Manor,FL,Tampa-St. Petersburg-Clearwater,Hernando County,6856,101100,104900,107400,108300,109100,109700,110000,111000,112800,114800,117000,118700,110400.00
78911,48026,Fraser,MI,Detroit-Warren-Dearborn,Macomb County,6857,153900,155600,156900,157400,158400,159900,161000,161800,162200,162400,163000,163800,159691.67
77134,44321,Copley,OH,Akron,Summit County,6858,220500,222000,223800,224400,224400,224700,225600,226700,228900,232000,234700,235900,226966.67
98880,96743,Waimea,HI,Hilo,Hawaii County,6859,585100,600300,617600,627500,632600,636700,638300,638200,636200,629300,621500,619900,623600.00
90392,74429,Coweta,OK,Tulsa,Wagoner County,6860,120100,121900,123100,123800,124400,124800,125200,126000,127200,128900,130500,131300,125600.00
67324,22603,Winchester,VA,Winchester,Frederick County,6861,249200,251500,254300,257100,256400,251300,246300,247800,253000,258100,262000,265700,254391.67
72806,33765,Clearwater,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6862,200500,205800,211500,216000,219200,220200,220700,221300,222000,223100,224300,224500,217425.00
58486,1776,Sudbury,MA,Boston-Cambridge-Newton,Middlesex County,6863,724400,729000,730800,730800,732600,734000,731400,726800,723300,722900,725500,730200,728475.00
60727,7628,Dumont,NJ,New York-Newark-Jersey City,Bergen County,6864,371700,373800,375800,377300,377800,378100,378900,379400,380000,380900,382000,383300,378250.00
71003,30276,Senoia,GA,Atlanta-Sandy Springs-Roswell,Coweta County,6865,219300,223100,225300,226500,228100,230300,232400,234400,236200,238100,239600,240400,231141.67
71555,31533,Douglas,GA,Douglas,Coffee County,6866,69900,69000,68200,68100,68300,68400,69100,69800,70000,70100,70600,71000,69375.00
58557,1938,Ipswich,MA,Boston-Cambridge-Newton,Essex County,6867,527400,534800,540300,541000,542500,544600,546200,548700,549700,549300,551000,555000,544208.33
72579,33412,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,6868,371800,374100,375100,376000,377900,379900,381400,383100,385100,386700,387600,388700,380616.67
64755,16830,Clearfield,PA,DuBois,Clearfield County,6869,71100,71400,72000,73200,74100,74100,73000,71400,71300,72500,73500,74000,72633.33
67138,22066,Great Falls,VA,Washington-Arlington-Alexandria,Fairfax County,6870,1019000,1032100,1039300,1042800,1045300,1045700,1048000,1051000,1051700,1054400,1060600,1066000,1046325.00
100015,98903,Yakima,WA,Yakima,Yakima County,6871,191600,192600,195600,197500,198900,201000,204000,207000,210400,214400,218300,221000,204358.33
71736,32011,Callahan,FL,Jacksonville,Nassau County,6872,191200,191800,193100,196200,200900,204300,207400,207300,205600,207600,213500,216600,202958.33
79402,48827,Eaton Rapids,MI,Lansing-East Lansing,Eaton County,6873,140300,140600,141000,141500,141900,142700,143600,144000,144500,145400,146200,146800,143208.33
64678,16652,Huntingdon,PA,Huntingdon,Huntingdon County,6874,122500,122500,122300,122200,122300,122500,123400,125000,126200,126500,126900,127500,124150.00
72678,33559,Lutz,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,6875,208600,210900,212700,213700,214900,215900,216900,217900,218800,220100,221900,223700,216333.33
99646,98233,Burlington,WA,Mount Vernon-Anacortes,Skagit County,6876,297200,300000,300700,301800,305100,309100,311800,313700,316000,318000,319100,319600,309341.67
78226,46714,Bluffton,IN,Fort Wayne,Wells County,6877,105000,106600,108000,109300,111000,112400,113900,116200,119000,121000,122400,123300,114008.33
60262,6355,Groton,CT,Norwich-New London,New London County,6878,272800,275200,277400,278200,276700,275300,275600,276000,276100,276800,276000,274200,275858.33
77514,45223,Cincinnati,OH,Cincinnati,Hamilton County,6879,117200,119400,121700,122600,123400,125100,127800,131400,134400,135900,136900,137800,127800.00
91196,76022,Bedford,TX,Dallas-Fort Worth-Arlington,Tarrant County,6880,188000,190800,192700,194500,196800,199500,202000,204400,207100,209900,212800,214900,201116.67
62255,11782,Islip,NY,New York-Newark-Jersey City,Suffolk County,6881,408200,405300,404500,403700,401600,400000,398700,394900,394400,396700,396200,394100,399858.33
77115,44301,Akron,OH,Akron,Summit County,6882,60500,61800,62900,63900,64100,64100,64500,64900,65300,66000,67100,68000,64425.00
73035,34211,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee County,6883,367300,369200,371600,372900,374700,376800,377900,378200,379600,380700,381700,382700,376108.33
68233,24592,South Boston,VA,,Halifax County,6884,84700,84800,84900,85100,85300,85200,85400,85900,86100,86000,86100,86300,85483.33
91904,77401,Bellaire,TX,Houston-The Woodlands-Sugar Land,Harris County,6885,799000,798100,797600,798800,798500,796500,796000,795100,791100,787000,787600,790700,794666.67
62308,11961,Ridge,NY,New York-Newark-Jersey City,Suffolk County,6886,277900,281700,285100,286200,287300,289100,291000,292700,295400,298500,301100,302600,290716.67
93218,80030,Westminster,CO,Denver-Aurora-Lakewood,Adams County,6887,303400,306800,309800,312400,314800,317500,320200,321700,321900,322600,324300,326400,316816.67
96327,91208,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6888,1040900,1049400,1054300,1058000,1063400,1068300,1072300,1075300,1077900,1083400,1089300,1092800,1068775.00
60787,7746,Marlboro,NJ,New York-Newark-Jersey City,Monmouth County,6889,545200,546000,545500,546200,548800,551700,555100,559400,562500,564000,564600,564700,554475.00
91138,75935,Center,TX,,Shelby County,6890,92900,92000,90900,90700,91600,92700,93400,94500,95900,96200,95400,94600,93400.00
81709,54467,Plover,WI,Stevens Point,Portage County,6891,178600,178700,178300,178600,179400,180000,181400,184700,188100,190100,191900,193100,183575.00
91662,77013,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6892,116100,117200,118200,119700,121400,123000,124500,125800,126600,126900,127400,128300,122925.00
71173,30523,Clarkesville,GA,Cornelia,Habersham County,6893,166600,166600,167200,167700,168700,170600,172000,172300,173300,175800,178000,179000,171483.33
79419,48846,Ionia,MI,Ionia,Ionia County,6894,100500,104300,108500,110900,111300,110400,110300,110600,110500,110300,110500,110700,109066.67
99407,97739,La Pine,OR,Bend-Redmond,Deschutes County,6895,221200,227000,232300,235800,238800,239900,239800,240500,242300,244600,247000,248800,238166.67
69164,27006,Advance,NC,Winston-Salem,Davie County,6896,219500,220700,221700,222300,223400,225100,226300,226300,229000,235000,241500,244800,227966.67
87103,66103,Kansas City,KS,Kansas City,Wyandotte County,6897,110100,110800,110500,111900,115000,118200,119700,119700,119900,121800,123900,124500,117166.67
71756,32055,Lake City,FL,Lake City,Columbia County,6898,72300,74400,76500,77600,78400,78700,78900,79100,80900,84200,87500,89200,79808.33
77390,44904,Lexington,OH,Mansfield,Richland County,6899,135100,136500,138000,138900,140300,141900,143100,144200,145200,146000,146800,147500,141958.33
95179,86336,Sedona,AZ,Prescott,Yavapai County,6900,515700,523900,530900,535400,538800,541400,546300,553900,562700,570200,574400,574900,547375.00
78043,46228,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,6901,150600,152400,154200,156200,158000,159400,160600,161600,163400,166200,169100,171000,160225.00
82463,55804,Duluth,MN,Duluth,Saint Louis County,6902,199700,200200,200400,201900,204100,205600,206600,207000,207400,208400,209000,208600,204908.33
88033,68503,Lincoln,NE,Lincoln,Lancaster County,6903,107900,108000,108200,108500,109100,109500,109900,110700,111700,112700,113500,114000,110308.33
61001,8203,Brigantine,NJ,Atlantic City-Hammonton,Atlantic County,6904,302500,306700,311600,315200,318000,320800,324200,327900,331500,335000,338300,340800,322708.33
61841,10530,Hartsdale,NY,New York-Newark-Jersey City,Westchester County,6905,595400,596500,597600,600100,603200,603700,601400,598800,596300,594900,593900,592600,597866.67
65884,19363,East Nottingham,PA,Philadelphia-Camden-Wilmington,Chester County,6906,248700,250500,252000,253400,254800,255300,255800,256700,256500,255400,254700,255100,254075.00
92777,79029,Dumas,TX,Dumas,Moore County,6907,113900,114000,114000,115100,117700,120000,122000,124900,127000,126800,126700,127500,120800.00
58201,1007,Belchertown,MA,Springfield,Hampshire County,6908,269700,271100,272000,272300,273000,273800,274900,276600,277900,278900,279700,280200,275008.33
74192,37135,Nolensville,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,6909,415000,419200,421700,422800,422500,420100,417800,416500,415900,416500,417800,419300,418758.33
91708,77059,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,6910,298400,300000,300800,300700,300100,300000,301300,302200,302000,303300,305900,308000,301891.67
84506,60455,Bridgeview,IL,Chicago-Naperville-Elgin,Cook County,6911,181700,182200,182200,181900,182100,182600,182800,182900,183500,184400,185200,186300,183150.00
77348,44839,Huron,OH,Sandusky,Erie County,6912,155500,158100,160800,162000,162900,163400,164300,166500,167800,166800,165900,166600,163383.33
59175,3743,Claremont,NH,Claremont-Lebanon,Sullivan County,6913,125900,125900,125400,125500,126000,126300,126900,127900,128600,129100,129400,129800,127225.00
65734,19057,Levittown,PA,Philadelphia-Camden-Wilmington,Bucks County,6914,216700,217000,217800,218600,218800,218700,219000,219400,219700,220500,221000,221300,219041.67
79218,48451,Fenton,MI,Flint,Genesee County,6915,202100,203300,205500,207100,208200,208900,209300,209300,209600,211100,212100,211600,208175.00
72778,33715,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,6916,804200,809800,814400,809800,803700,803700,808500,815200,821900,828900,838100,845500,816975.00
87494,67156,Winfield,KS,Arkansas City-Winfield,Cowley County,6917,78200,78900,79900,80900,81300,80700,80000,80200,80800,81200,81800,82300,80516.67
66273,20187,Warrenton,VA,Washington-Arlington-Alexandria,Fauquier County,6918,421100,422900,425300,427000,430300,433300,436300,440500,442400,441900,443600,446700,434275.00
99949,98663,Vancouver,WA,Portland-Vancouver-Hillsboro,Clark County,6919,290800,293500,295800,297000,298800,300600,302700,305600,309000,312000,314400,315900,303008.33
59338,4064,Old Orchard Beach,ME,Portland-South Portland,York County,6920,256400,259000,262700,267100,269600,270600,272400,275500,278100,279900,281100,282000,271200.00
73733,36078,Tallassee,AL,Montgomery,Elmore County,6921,96500,99500,103300,105600,106700,107300,107600,107900,108700,110100,111200,112100,106375.00
60777,7730,Hazlet,NJ,New York-Newark-Jersey City,Monmouth County,6922,343700,343400,341500,341300,342500,344900,347600,350400,352300,353700,355600,357400,347858.33
87121,66205,Roeland Park,KS,Kansas City,Johnson County,6923,239300,241000,242800,244400,245800,246600,247400,248700,250500,252700,255100,256600,247575.00
67129,22039,Lorton,VA,Washington-Arlington-Alexandria,Fairfax County,6924,772200,776000,777200,775200,772800,771200,771300,773400,774800,775500,777300,780300,774766.67
72251,32827,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,6925,362100,365800,369000,371800,373900,375700,377400,379100,379700,380300,381500,383000,374941.67
72341,32976,Micco,FL,Palm Bay-Melbourne-Titusville,Brevard County,6926,200900,206100,211900,217700,223100,226800,230100,233600,235800,236000,237300,240000,224941.67
74228,37188,White House,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,6927,216100,218400,220300,221400,222200,222700,223000,223600,224600,225700,227100,228000,222758.33
92580,78645,Lago Vista,TX,Austin-Round Rock,Travis County,6928,269400,274100,278200,278500,278100,279000,280500,282100,283200,284400,286400,288500,280200.00
58791,2532,Bourne,MA,Barnstable Town,Barnstable County,6929,273800,278100,281300,282500,282700,282300,282600,283400,284300,286100,288500,290100,282975.00
69756,28164,Stanley,NC,Charlotte-Concord-Gastonia,Gaston County,6930,177800,179300,181300,183400,185200,186300,188200,190200,192200,194600,197500,199200,187933.33
71479,31216,Macon,GA,Macon-Bibb County,Bibb County,6931,130200,131800,133000,133400,133300,135300,138000,138900,138500,139400,140300,140700,136066.67
74587,38012,Brownsville,TN,Brownsville,Haywood County,6932,65000,66100,67400,68700,69800,70200,70400,71600,73600,74600,75000,75200,70633.33
71956,32351,Quincy,FL,Tallahassee,Gadsden County,6933,73100,72700,72400,73200,74200,74600,74600,75600,76200,76300,76400,76700,74666.67
80280,50309,Des Moines,IA,Des Moines-West Des Moines,Polk County,6934,162000,161100,160300,160400,161900,163700,163700,161600,160300,160600,161000,160900,161458.33
91310,76207,Denton,TX,Dallas-Fort Worth-Arlington,Denton County,6935,229500,231400,234800,236200,236700,238200,240000,241400,243700,246600,250100,253400,240166.67
91515,76643,Hewitt,TX,Waco,McLennan County,6936,179000,179900,180600,181400,181600,181400,182000,183000,183800,185200,187100,188200,182766.67
96538,91901,Alpine,CA,San Diego-Carlsbad,San Diego County,6937,628700,635500,639500,639900,638100,636300,636900,639100,639700,640300,642900,646000,638575.00
65651,18938,Solebury,PA,Philadelphia-Camden-Wilmington,Bucks County,6938,618000,624900,627900,630200,635200,636700,634300,633300,634500,635300,635500,635800,631800.00
60691,7480,West Milford,NJ,New York-Newark-Jersey City,Passaic County,6939,267200,270400,273500,274500,275100,276200,276500,276100,278200,282500,285600,286900,276891.67
84470,60417,Crete,IL,Chicago-Naperville-Elgin,Will County,6940,162800,165400,167300,168400,169000,169100,168800,168800,169700,171800,174400,176600,169341.67
79628,49242,Hillsdale,MI,Hillsdale,Hillsdale County,6941,104800,106400,107100,107900,108800,109600,109900,109700,110500,112900,115600,116800,110000.00
96160,90502,West Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6942,554900,558600,560900,561100,559900,558300,557300,558800,562300,566000,567700,568400,561183.33
84529,60478,Country Club Hills,IL,Chicago-Naperville-Elgin,Cook County,6943,121000,121700,122100,122200,122200,122300,121900,121700,122700,124100,125500,126900,122858.33
91938,77447,Hockley,TX,Houston-The Woodlands-Sugar Land,Harris County,6944,200300,202900,204700,206100,207200,207800,208900,211100,212900,213700,214100,214200,208658.33
60708,7522,Paterson,NJ,New York-Newark-Jersey City,Passaic County,6945,165400,174200,180900,185000,188400,192300,196000,199800,204200,209200,213200,214600,193600.00
98265,95540,Fortuna,CA,Eureka-Arcata-Fortuna,Humboldt County,6946,266800,265800,263100,262400,264500,268600,270000,268900,268200,268600,266100,262000,266250.00
91977,77488,Wharton,TX,El Campo,Wharton County,6947,114400,114600,114800,115100,115600,116000,117000,118400,119900,120600,120600,120600,117300.00
91932,77441,Fulshear,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,6948,412800,412600,412200,413900,416900,420400,423300,425200,424900,423400,423400,424600,419466.67
96323,91204,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6949,727800,739300,749500,759400,766800,767200,765200,768800,776200,783800,782200,775600,763483.33
80630,51103,Sioux City,IA,Sioux City,Woodbury County,6950,74600,75600,76700,77800,78800,79400,80000,80500,80500,80000,79900,79900,78641.67
66116,19968,Milton,DE,Salisbury,Sussex County,6951,284100,286300,288800,290700,292000,293000,294700,296700,298800,300400,302100,303000,294216.67
66136,20012,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,6952,712200,719600,726400,729500,732400,738500,745800,751600,755800,757200,757100,759300,740450.00
70429,29369,Moore,SC,Spartanburg,Spartanburg County,6953,164700,165700,166600,167300,168100,168800,169500,169900,170600,171700,173200,174300,169200.00
86212,63841,Dexter,MO,,Stoddard County,6954,99200,99400,99900,100700,101300,101100,101200,102100,103100,103400,102500,101100,101250.00
69977,28467,Carolina Shores,NC,Myrtle Beach-Conway-North Myrtle Beach,Brunswick County,6955,192500,195100,196000,195700,195300,194700,194500,195100,197000,198500,198700,198100,195933.33
